sample_id,class,video_path,fps,frame_count,width,height,duration
02247_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02247_H_A_SY_C1/02247_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02103_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02103_H_A_SY_C8/02103_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02374_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02374_H_A_SY_C2/02374_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02195_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02195_H_A_SY_C5/02195_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02914_H_B_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02914_H_B_SY_C1/02914_H_B_SY_C1.mp4,10.0,100,1280,720,10.0
00484_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00484_H_D_SY_C2/00484_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
00308_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00308_H_A_SY_C3/00308_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00316_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00316_H_A_SY_C3/00316_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02222_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02222_H_A_SY_C7/02222_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00004_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00004_H_A_SY_C4/00004_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02304_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02304_H_A_SY_C8/02304_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00620_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00620_H_D_SY_C8/00620_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02407_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02407_H_A_SY_C4/02407_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02304_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02304_H_A_SY_C3/02304_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02243_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02243_H_A_SY_C3/02243_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02107_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02107_H_A_SY_C4/02107_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02931_H_B_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02931_H_B_SY_C2/02931_H_B_SY_C2.mp4,10.0,100,1280,720,10.0
02264_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02264_H_A_SY_C8/02264_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02183_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02183_H_A_SY_C7/02183_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02559_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02559_H_D_SY_C4/02559_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
02179_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02179_H_A_SY_C7/02179_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00727_H_D_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00727_H_D_SY_C3/00727_H_D_SY_C3.mp4,10.0,100,1280,720,10.0
02341_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02341_H_A_SY_C1/02341_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02391_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02391_H_A_SY_C5/02391_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00008_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00008_H_A_SY_C5/00008_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00222_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00222_H_D_SY_C5/00222_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02083_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02083_H_A_SY_C5/02083_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00150_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00150_H_A_SY_C6/00150_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02028_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02028_H_A_SY_C6/02028_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
01993_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/01993_H_A_SY_C1/01993_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00328_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00328_H_A_SY_C8/00328_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02931_H_B_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02931_H_B_SY_C7/02931_H_B_SY_C7.mp4,10.0,100,1280,720,10.0
00246_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00246_H_D_SY_C8/00246_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
00338_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00338_H_A_SY_C2/00338_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02675_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02675_H_A_SY_C8/02675_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02671_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02671_H_A_SY_C3/02671_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02005_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02005_H_A_SY_C1/02005_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02028_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02028_H_A_SY_C2/02028_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00571_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00571_H_D_SY_C8/00571_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02329_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02329_H_A_SY_C2/02329_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02458_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02458_H_A_SY_C2/02458_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00732_H_D_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00732_H_D_SY_C3/00732_H_D_SY_C3.mp4,10.0,100,1280,720,10.0
02287_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02287_H_A_SY_C8/02287_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02935_H_B_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02935_H_B_SY_C3/02935_H_B_SY_C3.mp4,10.0,100,1280,720,10.0
02207_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02207_H_A_SY_C3/02207_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02143_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02143_H_A_SY_C8/02143_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02304_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02304_H_A_SY_C2/02304_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00045_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00045_H_A_SY_C5/00045_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00432_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00432_H_A_SY_C6/00432_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
00732_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00732_H_D_SY_C8/00732_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02345_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02345_H_A_SY_C3/02345_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00018_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00018_H_A_SY_C1/00018_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02115_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02115_H_A_SY_C3/02115_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02131_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02131_H_A_SY_C4/02131_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00540_H_D_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00540_H_D_SY_C7/00540_H_D_SY_C7.mp4,10.0,100,1280,720,10.0
02143_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02143_H_A_SY_C3/02143_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00567_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00567_H_D_SY_C4/00567_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
00190_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00190_H_A_SY_C2/00190_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00056_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00056_H_A_SY_C8/00056_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00584_H_D_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00584_H_D_SY_C6/00584_H_D_SY_C6.mp4,10.0,100,1280,720,10.0
02028_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02028_H_A_SY_C8/02028_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00332_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00332_H_A_SY_C5/00332_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02207_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02207_H_A_SY_C1/02207_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00060_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00060_H_A_SY_C5/00060_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00615_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00615_H_D_SY_C8/00615_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
00060_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00060_H_A_SY_C6/00060_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
00123_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00123_H_A_SY_C1/00123_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02211_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02211_H_A_SY_C4/02211_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02349_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02349_H_A_SY_C2/02349_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02419_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02419_H_A_SY_C4/02419_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00575_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00575_H_D_SY_C2/00575_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
00316_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00316_H_A_SY_C7/00316_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02329_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02329_H_A_SY_C7/02329_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02032_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02032_H_A_SY_C3/02032_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02349_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02349_H_A_SY_C3/02349_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02643_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02643_H_A_SY_C7/02643_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00610_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00610_H_D_SY_C4/00610_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
02219_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02219_H_A_SY_C7/02219_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02559_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02559_H_D_SY_C1/02559_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
02395_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02395_H_A_SY_C2/02395_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02155_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02155_H_A_SY_C7/02155_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02252_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02252_H_A_SY_C3/02252_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00641_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00641_H_D_SY_C4/00641_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
00557_H_D_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00557_H_D_SY_C3/00557_H_D_SY_C3.mp4,10.0,100,1280,720,10.0
02215_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02215_H_A_SY_C5/02215_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02272_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02272_H_A_SY_C3/02272_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02581_H_D_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02581_H_D_SY_C7/02581_H_D_SY_C7.mp4,10.0,100,1280,720,10.0
00332_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00332_H_A_SY_C8/00332_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02337_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02337_H_A_SY_C6/02337_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
00166_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00166_H_A_SY_C7/00166_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02567_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02567_H_D_SY_C5/02567_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02533_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02533_H_A_SY_C8/02533_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02353_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02353_H_A_SY_C6/02353_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
00484_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00484_H_D_SY_C4/00484_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
00158_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00158_H_A_SY_C5/00158_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02107_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02107_H_A_SY_C1/02107_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02563_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02563_H_D_SY_C8/02563_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02012_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02012_H_A_SY_C7/02012_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00018_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00018_H_A_SY_C3/00018_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00290_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00290_H_A_SY_C2/00290_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02260_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02260_H_A_SY_C4/02260_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00579_H_D_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00579_H_D_SY_C3/00579_H_D_SY_C3.mp4,10.0,100,1280,720,10.0
02407_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02407_H_A_SY_C1/02407_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00588_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00588_H_D_SY_C2/00588_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
00606_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00606_H_D_SY_C8/00606_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02215_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02215_H_A_SY_C2/02215_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02099_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02099_H_A_SY_C5/02099_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02211_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02211_H_A_SY_C3/02211_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00308_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00308_H_A_SY_C2/00308_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00162_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00162_H_A_SY_C3/00162_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00250_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00250_H_D_SY_C1/00250_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
02423_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02423_H_A_SY_C4/02423_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02103_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02103_H_A_SY_C6/02103_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02051_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02051_H_A_SY_C4/02051_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02123_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02123_H_A_SY_C7/02123_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02571_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02571_H_D_SY_C8/02571_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02657_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02657_H_A_SY_C1/02657_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00146_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00146_H_A_SY_C8/00146_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02387_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02387_H_A_SY_C7/02387_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00676_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00676_H_D_SY_C2/00676_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
02095_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02095_H_A_SY_C3/02095_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00557_H_D_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00557_H_D_SY_C7/00557_H_D_SY_C7.mp4,10.0,100,1280,720,10.0
02641_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02641_H_A_SY_C8/02641_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00610_H_D_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00610_H_D_SY_C7/00610_H_D_SY_C7.mp4,10.0,100,1280,720,10.0
00432_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00432_H_A_SY_C1/00432_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00278_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00278_H_D_SY_C5/00278_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02555_H_D_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02555_H_D_SY_C7/02555_H_D_SY_C7.mp4,10.0,100,1280,720,10.0
00448_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00448_H_A_SY_C7/00448_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02631_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02631_H_A_SY_C7/02631_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00278_H_D_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00278_H_D_SY_C7/00278_H_D_SY_C7.mp4,10.0,100,1280,720,10.0
02370_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02370_H_A_SY_C8/02370_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02442_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02442_H_A_SY_C3/02442_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00588_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00588_H_D_SY_C5/00588_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02395_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02395_H_A_SY_C3/02395_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02229_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02229_H_A_SY_C5/02229_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02427_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02427_H_A_SY_C5/02427_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00488_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00488_H_D_SY_C2/00488_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
02641_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02641_H_A_SY_C2/02641_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00150_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00150_H_A_SY_C2/00150_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02005_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02005_H_A_SY_C2/02005_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02091_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02091_H_A_SY_C8/02091_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02671_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02671_H_A_SY_C1/02671_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02353_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02353_H_A_SY_C4/02353_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02219_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02219_H_A_SY_C1/02219_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02247_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02247_H_A_SY_C7/02247_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00139_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00139_H_A_SY_C7/00139_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02079_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02079_H_A_SY_C2/02079_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02667_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02667_H_A_SY_C6/02667_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02179_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02179_H_A_SY_C2/02179_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00182_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00182_H_A_SY_C2/00182_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00571_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00571_H_D_SY_C1/00571_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
00294_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00294_H_A_SY_C6/00294_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02427_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02427_H_A_SY_C8/02427_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00311_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00311_H_A_SY_C5/00311_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00131_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00131_H_A_SY_C2/00131_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
00338_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00338_H_A_SY_C1/00338_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02922_H_B_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02922_H_B_SY_C6/02922_H_B_SY_C6.mp4,10.0,100,1280,720,10.0
02036_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02036_H_A_SY_C2/02036_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02012_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02012_H_A_SY_C2/02012_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02559_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02559_H_D_SY_C2/02559_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
00254_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00254_H_D_SY_C5/00254_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02345_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02345_H_A_SY_C8/02345_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02374_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02374_H_A_SY_C6/02374_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02551_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02551_H_D_SY_C2/02551_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
00067_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00067_H_A_SY_C8/00067_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02107_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02107_H_A_SY_C3/02107_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02551_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02551_H_D_SY_C4/02551_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
02127_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02127_H_A_SY_C1/02127_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02407_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02407_H_A_SY_C3/02407_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02243_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02243_H_A_SY_C8/02243_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00108_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00108_H_A_SY_C3/00108_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00067_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00067_H_A_SY_C1/00067_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02191_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02191_H_A_SY_C8/02191_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00131_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00131_H_A_SY_C8/00131_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
